,secID,ticker,secShortName,exchangeCD,tradeDate,consID,consTicker,consName,consExchangeCD,quantity,cashSubsSign,CashRatio,fixedCahsAmount
153,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-09-10,,Au9999,黄金9999,,3000,4,10,1044600
154,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-09-09,,Au9999,黄金9999,,3000,4,10,1046220
155,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-09-06,,Au9999,黄金9999,,3000,4,10,1074090
156,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-09-05,,Au9999,黄金9999,,3000,4,10,1070670
157,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-09-04,,Au9999,黄金9999,,3000,4,10,1065600
158,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-09-03,,Au9999,黄金9999,,3000,4,10,1058970
159,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-09-02,,Au9999,黄金9999,,3000,4,10,1062270
160,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-08-30,,Au9999,黄金9999,,3000,4,10,1076700
161,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-08-29,,Au9999,黄金9999,,3000,4,10,1071600
162,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-08-28,,Au9999,黄金9999,,3000,4,10,1067160
163,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-08-27,,Au9999,黄金9999,,3000,4,10,1065270
164,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-08-26,,Au9999,黄金9999,,3000,4,10,1029000
165,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-08-23,,Au9999,黄金9999,,3000,4,10,1031400
166,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-08-22,,Au9999,黄金9999,,3000,4,10,1027500
167,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-08-21,,Au9999,黄金9999,,3000,4,10,1029390
168,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-08-20,,Au9999,黄金9999,,3000,4,10,1032840
169,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-08-19,,Au9999,黄金9999,,3000,4,10,1037100
170,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-08-16,,Au9999,黄金9999,,3000,4,10,1033800
171,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-08-15,,Au9999,黄金9999,,3000,4,10,1024950
172,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-08-14,,Au9999,黄金9999,,3000,4,10,1050000
173,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-08-13,,Au9999,黄金9999,,3000,4,10,1023480
174,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-08-12,,Au9999,黄金9999,,3000,4,10,1030200
175,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-08-09,,Au9999,黄金9999,,3000,4,10,1029990
176,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-08-08,,Au9999,黄金9999,,3000,4,10,1020900
177,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-08-07,,Au9999,黄金9999,,3000,4,10,999210
178,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-08-06,,Au9999,黄金9999,,3000,4,10,995970
179,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-08-05,,Au9999,黄金9999,,3000,4,10,968010
180,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-08-02,,Au9999,黄金9999,,3000,4,10,945630
181,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-08-01,,Au9999,黄金9999,,3000,4,10,959820
182,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-07-31,,Au9999,黄金9999,,3000,4,10,955410
183,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-07-30,,Au9999,黄金9999,,3000,4,10,951390
184,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-07-29,,Au9999,黄金9999,,3000,4,10,950520
185,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-07-26,,Au9999,黄金9999,,3000,4,10,953010
186,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-07-25,,Au9999,黄金9999,,3000,4,10,952650
187,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-07-24,,Au9999,黄金9999,,3000,4,10,949350
188,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-07-23,,Au9999,黄金9999,,3000,4,10,955350
189,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-07-22,,Au9999,黄金9999,,3000,4,10,961350
190,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-07-19,,Au9999,黄金9999,,3000,4,10,949650
191,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-07-18,,Au9999,黄金9999,,3000,4,10,941250
192,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-07-17,,Au9999,黄金9999,,3000,4,10,946140
193,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-07-16,,Au9999,黄金9999,,3000,4,10,945000
194,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-07-15,,Au9999,黄金9999,,3000,4,10,943800
195,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-07-12,,Au9999,黄金9999,,3000,4,10,949500
196,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-07-11,,Au9999,黄金9999,,3000,4,10,933420
